id	name	avg_rating	n_reviews	n_sold	price	n_loved	n_rate_5	rate_4	rate_3	rate_2	rate_1	rate_with_cmt	rate_with_imgvid	shop_name	shop_n_review	shop_n_product	shop_rate_feedback	shop_time_feedback	shop_age	shop_follower
13925	Pin CMOS CR2032 CR1220 CR2025 CR1632 CR1616 CR1620 CR2450 có jack cắm sẵn, chân hàn dùng cho laptop, thiết bị điện tử	4.868421	38	689.0	7000.0	9	36	1	0	0	1	8	4	tutanphu	3645	151	95	1576	42909761.564362526	959
13926	Combo túi đựng sạc và bọc sạc Macbook	4.971698	106	292.0	149000.0	58	73	1	1	0	0	27	22	lucie102	3500	219	97	960	71856175.66337419	6525
13927	Giá đỡ laptop stand bằng nhôm kiêm đế tản nhiệt Macbook máy tính bảng Ipad có thể điều chỉnh góc nghiêng độ cao Z19 T602	4.90625	96	214.0	399000.0	716	88	6	0	1	0	40	30	vu.store.service	11523	215	90	8967	56931818.71743083	10822
13928	Hộp đựng phụ kiện, cáp sạc Macbook và phụ kiện điện tử Boona chống sốc chống nước - Boona F017	5.0	35	189.0	75000.0	26	35	0	0	0	0	19	17	huydino92	2295	41	99	1050	87736851.94643307	2807
13929	Dây VGA cao cấp chống nhiễu 1,5m - Giá sỉ	4.870968	31	418.0	17000.0	6	18	0	0	0	1	8	6	hgpc2	6661	137	74	8038	94239277.70643115	769
13930	Đế kẹp Giá đỡ Laptop Macbook nhôm nguyên khối dạng đứng Techroom	4.98913	92	265.0	168000.0	69	91	1	0	0	0	28	32	techroom.vn	1612	97	95	2142	36827281.18143201	1052
13931	Hộp đựng cáp, sạc Macbook Lucas Chống sốc, Chống nước	4.8	45	161.0	120000.0	32	41	1	2	0	1	14	12	lucie102	3500	219	97	960	71856182.01043057	6525
13932	Kê tay bàn phím, chuột máy tính chống mỏi cổ tay Baona (Boona) BN-KETAY	4.795918	49	123.0	69000.0	354	44	1	3	1	0	20	16	vu.store.service	11523	215	90	8967	56931825.0034194	10822
13933	Bình Xịt Bụi Khí Nén Air Duster Màu Xanh Xịt Cực Mạnh	4.684211	95	460.0	149000.0	51	50	4	2	1	1	17	14	levinhvung	865	84	91	4485	85642049.56443095	503
13934	[GIÁ HỦY DIỆT] bộ chia usb 1 ra 4 hup usb 4 port bảo hành 03 tháng	4.655738	183	816.0	23000.0	6445	92	11	1	1	6	39	30	vuaphukien2207	9273	442	83	7531	92743056.66842008	17680
13935	Tấm phủ bàn phím laptop silicon 13 -> 17 inch (che bụi, chống nước cho laptop, chống bay chữ)	4.930233	43	247.0	6000.0	55	22	1	0	0	0	12	10	shopgiahot.com0938345335	200	281	83	6182	110134738.1374197	92
13936	bàn di chuột 2 li 20X25X2cm	4.675	40	825.0	7000.0	3418	19	1	1	0	2	9	6	chohanoi102	1669	207	93	10355	86211565.32243252	9200
13937	Bộ vệ sinh laptop 4 món	4.79703	202	1200.0	12000.0	64	101	3	3	2	1	47	33	mdvh.shop	29509	2012	94	6293	144489774.34143257	19235
13938	Combo Fan mod VGA (combo 2 fan vs 1 zac cắm vào vga)	4.833333	24	254.0	55000.0	19	11	4	0	0	0	7	4	phamvannamdc	86	16	73	42	93686713.35843134	50
13939	[Tặng Móc Khóa + Ví PU] Bao Da Đựng Macbook Laptop cao cấp 13; 14 ;15 inch 4K50 II Bảo Hành 1 Năm	4.727273	33	140.0	178000.0	9569	28	3	1	0	1	14	7	vidathat4k	773	28	87	2044	14033577.383431435	6267
13940	Bảng mạch bảo vệ 1S 3.7V 3A BMS PCM cho pin lithium 18650	5.0	22	194.0	4300.0	7	22	0	0	0	0	7	6	bopultd.vn	11681	2096	19	8227	74634994.64643049	2049
13941	Túi đựng bảo vệ cho Macbook Air Pro 11.6" / 13.3" / 15.6" Inch Asus Acer	4.712963	108	372.0	139230.0	173	77	4	4	1	1	42	35	kuroviet.vn	787	297	72	14446	67361363.91942024	476
13942	Gel làm sạch vệ sinh bàn phím,điện thoại, bụi bẩn, laptop...	4.85	40	447.0	15000.0	16	25	1	1	0	0	5	5	killed123a	518	54	98	2467	126655204.29543185	213
13943	Bộ Chia USB 3.0 7 CỔng Orico H7013-U3-AD Cục Nguồn Cấp Điện - HUB USB 7 Port - Hàng Chính Hãng	4.956522	23	171.0	305000.0	19	22	1	0	0	0	7	4	thanhtu_store_0606	1635	510	93	1831	69093320.64643192	630
13944	Cáp chuyển đổi HDMI sang VGA HDMI To VGA Adapter	4.661538	65	486.0	36000.0	10	56	3	2	1	3	30	21	technologie	3327	566	73	11883	46734373.94843197	32856
13945	Công tắc nút nhấn tự động bằng kim loại cỡ 16mm	5.0	20	158.0	10100.0	22	20	0	0	0	0	5	6	bopultd.vn	11681	2096	19	8227	74635000.94143057	2049
13946	Miếng Lót Chuột Chơi Game (Đen) @homeshopping24h@	4.810458	153	1700.0	4900.0	50	61	3	2	0	2	20	19	homeshopping24h	11414	1022	74	15459	112613915.16043115	3838
13947	DÂY DISPLAYPORT SANG HDMI	4.72	100	362.0	38000.0	41	40	2	1	0	3	18	10	3hcomputer	30801	721	82	11117	133890884.3474307	49567
13948	[FREESHIP 99K]_Dầu vệ sinh tiếp điểm & bôi trơn Mr McKenic - Contact Cleaner & Lubricant EE1325	4.943662	71	234.0	135000.0	771	45	2	0	0	0	10	8	quocvycomputer	624	1264	80	5727	152470154.7204318	6610
13949	Dây usb 2 đầu đực đen dài 70cm	4.909091	22	179.0	5000.0	237	20	2	0	0	0	7	4	nhung1861994	2588	431	77	3466	31341481.1304214	2229
13950	COMBO SIÊU SẠCH SẼ Bộ Vệ Sinh 4 MÓN + Máy Hút Bụi Mini dùng cho Laptop-PC-điện thoại...	4.404762	126	405.0	38000.0	39	68	13	6	1	8	35	14	linhkien_at	6758	1537	91	8209	61330624.420420885	4564
13951	Ốp lưng macbook Air 13 inch	4.790323	62	221.0	165000.0	56	46	3	0	0	1	15	13	diemanhstore	2885	1069	64	14777	119125333.71443081	838
13952	Dây led 12v RGB đồng bộ Aura Sync, RGB Fusion, MSI Mystic Light, ASrock RGB	4.931034	232	667.0	40000.0	179	88	2	2	2	0	45	21	iducnm	3212	220	93	3224	110103550.87841964	1563
13953	✨ Túi chống sốc MÚT DÀY VẢI MỊN, SIÊU ÊM 10 -> 17 inch	4.897436	39	126.0	35000.0	5	36	2	1	0	0	19	16	maipham434	1214	401	56	10141	97852663.27441978	194
13954	Khay đựng pin 18650 chuyên dụng	5.0	18	453.0	5800.0	23	18	0	0	0	0	7	5	bopultd.vn	11681	2096	19	8227	74635012.25141954	2049
13955	[10 viên] Pin cúc áo LR44 / AG13 / A76	5.0	37	114.0	12000.0	7	37	0	0	0	0	13	12	linhkien.binashop	9352	392	94	2698	18516947.239388704	4368
13956	[HÀNG CÓ SẴN] Bảng Vẽ Điện Tử Gaomon 1060Pro - 10x6 inch.	4.962617	107	278.0	649000.0	401	75	2	1	0	0	40	25	sonnguyen0289	2508	44	92	3308	91454241.03138852	524
13957	Mô đun tăng áp 5V cho bảng mạch bảo vệ pin sạc Lithium LiPo 134N3P DIY	4.923077	26	185.0	5700.0	14	25	0	1	0	0	12	10	bopultd.vn	11681	2096	19	8227	74635015.96765542	2049
13958	[GIÁ HỦY DIỆT]-Bàn di chuột cỡ nhỏ 20x25cm giao mẫu ngẫu nhiên	4.8	30	580.0	6900.0	15753	14	0	1	0	0	3	3	phukienrenhat99	1945	314	84	6191	92947235.29446816	24926
13959	CÁP CHUYỂN DISPLAY PORT TO HDMI	4.714286	63	280.0	37000.0	11	42	1	0	0	3	15	6	phukiengiare_193	3689	214	87	5720	95460581.35045528	427
13960	Túi đựng cỡ lớn cho laptop/ máy tính bảng Macbook Air Pro Retina 11 12 13 14 15 15.6 inch	4.869281	153	401.0	142000.0	144	62	7	0	0	1	36	26	yiyi1025.vn	901	189	89	13776	56900369.91146827	651
13961	ĐẦU NỐI HDMI -HDMI	4.636364	44	327.0	10000.0	7	18	3	0	1	1	7	5	phukiengiare_193	3689	214	87	5720	95460583.90246654	427
13962	Keo tản nhiệt ống chích	4.881356	236	956.0	10000.0	5267	135	4	1	0	0	34	18	3hcomputer	30801	721	82	11117	133890902.85146761	49567
13963	Bộ 3 cây tháo vỏ Laptop MacBook Iphone Ipad LCD	4.946667	150	539.0	55000.0	66	71	4	0	0	0	13	8	lqv77	7008	955	63	11131	111261587.25946665	2427
13964	Gói chống ẩm đồ gỗ, đồ điện tử loại 50gr_9k/ 1 gói (giá cũ 10k)	5.0	25	509.0	9000.0	11	4	0	0	0	0	1	0	goihutamsilicagel	547	27	63	13147	72302367.00146747	121
13965	Thẻ từ cảm ứng Proxymity cho máy chấm công	5.0	15	893.0	5000.0	212	8	0	0	0	0	4	2	dautaychibi	267	75	100	442	106610955.56446958	6439
13966	Pin Lithium cmos DOUBLEPOW CR2032 CHÍNH HÃNG (1 VIÊN) -DC2358	4.824742	97	1100.0	3500.0	5508	32	2	2	0	1	9	7	vinet.com.vn	128766	3937	80	5771	150477042.6474557	108228
13967	[NEW 2020] Giá treo màn hình máy đa năng NB F80 17 - 30 inch - Tải trọng 9Kg	4.947368	171	466.0	405000.0	181	118	5	0	1	0	57	43	giatreotivinb	1053	65	96	2413	54931715.87445474	277
13968	Miếng dán bảo vệ màn vẽ Gaomon 1060	4.892857	28	179.0	30000.0	9	26	1	1	0	0	5	4	bachgianguyen	857	33	94	2786	76859112.4254682	516
13969	Cáp chuyển Usb 3.1 Type-C sang HDMI 1080P, Type-C Và Usb 3.0	4.72973	37	154.0	165000.0	36	32	2	2	0	1	13	7	tinhocthanhnhan	1530	552	95	1845	50844965.37145591	266
13970	LÓT CHUỘT LOGITECH	4.859574	235	654.0	6000.0	25	163	0	3	0	2	30	29	shopgiasi247	86155	1321	80	18869	107026077.50146627	23032
13971	Đế tản nhiệt siêu mát 2 quạt cổng USB Cooling pad L6 dùng cho lap 12 đến 15.4 inch	4.851562	128	390.0	150000.0	86	44	3	0	0	0	17	7	vitinhtinkhoa	9555	831	79	7184	133196762.02745652	10464
13972	Anten PCB dual band 2.4/5Ghz Bluetooth wifi	4.682927	41	379.0	5000.0	36	22	0	1	1	2	5	3	trihieuelectronic	3182	333	97	2285	103195325.59945607	1823
13973	Túi chống sốc Laptop Macbook da PU Anki mỏng nhẹ 2019	4.888889	63	156.0	140000.0	2527	54	1	1	0	1	26	18	tuandn22591	7731	451	97	1665	123258131.86646676	29554
13974	[Loại 1] Cáp chuyển HDMI to VGA có Âm Thanh Full HD 1080P	4.78481	79	225.0	41800.0	1185	56	3	0	0	3	31	16	anhhana94	13291	516	90	7348	100681136.35946703	29571
13975	Loa Vi Tính Để Bàn Cao Cấp 2.0 LENOVO 1520 Loa PC Loa Mini Nghe Nhạc Có Dây - LT STORE	4.666667	3	1200.0	299000.0	1	2	1	0	0	0	3	1	ltvnn	112	101	94	478	6008946.590456486	40
13976	Set 50 tấm đế nhôm tản nhiệt cho đèn LED công suất cao 20MM 1W 3W 5W	5.0	19	150.0	20800.0	12	19	0	0	0	0	5	6	bopultd.vn	11681	2096	19	8227	74635040.7394557	2049
13977	Cáp sạc cân bằng pin 1S 2S 3S 4S 5S 6S Cáp JST 22AWG	5.0	30	177.0	2800.0	10	30	0	0	0	0	6	7	linhkien.binashop	9352	392	94	2698	18516975.912466764	4368
13978	Tay game đơn Vinyson 706	4.865385	104	452.0	60000.0	41	8	0	0	0	0	2	2	tanthanhanpc	3630	445	73	3682	129417514.14046669	8975
13979	Bút cảm ứng 2 trong 1 chuyên dụng cho điện thoại/máy tính bảng	4.772727	44	98.0	27000.0	66	37	4	3	0	0	24	17	zichenvn02.vn	219	83	84	7725	13217993.492455006	630
13980	Túi chống sốc Laptop Macbook Brinch da PU siêu bền-có dây đeo chéo - quai xách gấu	4.924528	53	140.0	237000.0	80	49	4	0	0	0	33	27	shop_bk66	1130	415	92	6958	94754423.67845607	916
13981	Bàn di chuột - Lót Chuột - Pad Chuột chuyên games cỡ 60x30 cm- bo viền dày 3 li -dc2252	4.861486	296	1100.0	27900.0	2438	77	7	0	0	1	22	14	vinet.com.vn	128766	3937	80	5771	150477061.60845542	108228
13982	Kệ để màn hình máy tính màu trắng PlyConcept Monitor Stand	4.962963	81	196.0	230000.0	115	40	1	0	0	0	14	12	plyconcept	813	50	94	5549	111717091.4395163	1363
13983	Bút cảm ứng màn hình cho điện thoại cảm ứng	4.411765	85	279.0	7000.0	58	64	6	6	4	5	38	27	allgoodshop.vn	10279	4674	93	11011	77552798.46793056	3183
13984	Bộ Vệ Sinh Máy Tính King Master (4 Món) - Hàng Chính Hãng	4.930233	43	139.0	12000.0	20	40	2	0	0	0	17	14	gamingstoretphcm	858	25	69	6983	37563699.93691921	876
13985	Nút nguồn máy tính dài 80cm	5.0	29	294.0	12000.0	22841	10	0	0	0	0	3	3	toanvietpc	5863	632	72	12107	81883551.99643087	41214
13986	✔️[GIÁ XƯỞNG ẢNH THẬT] giá đỡ laptop cực vững chãi. LAP 14-17inch.Tản nhiệt tốt ko gây xước lap	4.836735	49	142.0	95000.0	57	43	4	2	0	0	24	19	gianggiang2705	94	41	90	5093	110468014.30843163	239
13987	Pin CR2032 lithium  3V (1 viên)	4.846154	26	310.0	2500.0	2	25	0	0	0	1	6	4	tungvosa03	11831	671	84	6436	72392503.01943064	2952
13988	Túi chống sốc Laptop / Macbook cao cấp 13,3 14 15,6 inch ST02 II Bảo Hành 1 Năm II Bao Da Đựng Máy Tính Nam Nữ II 2020	4.988506	87	257.0	169000.0	1649	31	1	0	0	0	11	6	greenboxbag	3623	91	100	1261	45155852.51744342	34045
13989	Bộ chia máy in 1 ra 4 cổng USB .	4.935065	77	290.0	55000.0	5163	59	1	0	0	0	7	3	3hcomputer	30801	721	82	11117	133890938.5604434	49567
13990	Dây nguồn số 8	4.941176	17	482.0	7500.0	5	6	0	0	0	0	1	0	toanvietpc	5863	632	72	12107	81883558.92344332	41214
13991	Hộp đựng phụ kiện công nghệ UGREEN 50274 tai nghe thẻ nhớ cáp USB ổ cứng (18x10.3x5.5cm)	4.94964	139	320.0	140000.0	135	118	2	0	0	1	52	46	ugreenshop	8551	604	90	4902	117128742.28544188	11774
13992	Ốc HDD ốc gắn ổ cứng HDD	4.98	100	341.0	10000.0	30	53	0	0	0	0	5	1	hai_ocvit	3370	143	87	4957	109359967.6484325	1505
13993	[SIÊU HÓT] Cáp chuyển đổi hdmi vga	4.931507	73	600.0	29900.0	1741	27	0	0	0	0	4	3	vuaphukien2207	9273	442	83	7531	92743132.90444207	17680
13994	Túi chống sốc laptop LOẠI DÀY, SIÊU ÊM từ 12 inch đến 17 inch-Giúp Bảo Vệ Laptop Của Bạn	4.909091	44	197.0	18000.0	8	41	2	1	0	0	15	16	ducanhcomputer2019	9613	408	84	8202	56116016.55243111	1820
13995	Mô Đun Sạc Pin Lithium 5v Micro Usb 1a 18650 Chuyên Dụng	5.0	19	120.0	4800.0	8	19	0	0	0	0	2	2	bopultd.vn	11681	2096	19	8227	74635065.95544267	2049
13996	Miếng Lót chuột cao su trơn giá siêu rẻ - CMS	4.806452	31	332.0	3999.0	9	21	2	0	0	1	12	8	chuyenmuasam96_store	19501	1242	45	14459	70834130.3914311	13891
13997	Miếng dán cao su 3M chống trượt – Feet cao su chống trượt cho bàn phím cơ	4.928571	42	239.0	15000.0	35	25	0	1	0	0	8	5	tuanchon1201	444	273	95	4250	128102330.07143092	614
13998	Miếng dán Trackpad Macbook trong suốt	4.910112	89	267.0	50000.0	65	37	2	1	0	1	10	6	lucie102	3500	219	97	960	71856269.38844204	6525
13999	[Hàng Bán Chạy] Chân kê Laptop bằng gỗ - 94 Wooden Accessories	4.884793	217	553.0	88350.0	200	84	2	2	0	0	40	29	shopmauxanh	272	10	58	1488	90574764.28444195	156
14000	Dây cáp USB 2 đầu đực đen 3m( hai đầu dương)	5.0	30	230.0	14000.0	3148	22	0	0	0	0	8	4	toanvietpc	5863	632	72	12107	81883573.36643124	41214
14001	USB Bluetooth 5.0 cho PC -USB Bluetooth Máy tính kết nối 20m V5.0 -dc3853	4.3	210	622.0	36560.0	4358	125	11	14	6	20	86	37	vinet.com.vn	128766	3937	80	5771	150477089.6224432	108228
14002	Túi đựng laptop/ macbook/ máy tính bảng chất lượng cao	4.675676	74	193.0	64999.0	90	58	4	3	0	3	29	27	yiyue_sunny.vn	43585	1304	47	14178	60120831.553449154	26508
14003	Khay ổ cứng Caddy Bay Sata 3.0 6Gbps 9.5mm, 12.7mm, gắn thêm ổ cứng cho Laptop - Vỏ thép không gỉ	4.659574	94	211.0	34500.0	147	61	5	1	0	3	30	19	adictedshop	2199	45	76	8754	121535509.03644347	5637
14004	[siêu rẻ] DÂY CAP VGA 1,5M , 3M, 5M, 10M TRẮNG [shop yêu thích]	4.714286	56	256.0	16000.0	22	37	5	0	0	2	12	6	diepcomputer	1437	251	50	11584	69091601.66744995	12510
14005	Giá Đỡ Máy Tính Hãng Baseus Làm Từ Hợp Kim Có Thể Gập Gọn Dành Cho Macbook Pro Air 12-17 Inch	4.97619	42	104.0	139000.0	61	41	1	0	0	0	22	18	baseusgfs.vn	36348	289	52	18031	56386034.58843088	55356
14006	Pin Cmos 1 vỉ 5 viên	4.704918	61	263.0	10000.0	31	32	0	1	0	3	7	2	tiendathanoi	9724	322	52	9594	104012020.11744285	1403
14007	Khay ổ cứng Caddy Bay Sata 3.0 6Gbps 9.5mm, 12.7mm, gắn thêm ổ cứng cho Laptop - Vỏ thép không gỉ	4.787234	47	145.0	11000.0	153	28	2	1	0	1	16	7	gaucon16	1140	44	82	9074	147774667.98771548	4936
14008	feet chuột g403,g603,g703,g102,mx master 2s,mx anywhere,g304,g305	4.902174	92	268.0	35000.0	50	39	0	1	0	1	9	4	phukienmaytinhvn	4284	193	96	3451	80592560.31916952	4329
14009	Bình Xịt Khí Nén Vệ Sinh Macbook và Laptop	4.952381	42	192.0	180000.0	630	31	2	0	0	0	12	10	lucie102	3500	219	97	960	71856283.57907319	6525
14010	Túi chống sốc Lisen cho Laptop 12.5-13-14-15 inch	4.890909	110	303.0	153000.0	49	94	4	2	0	1	40	33	khanhphukienmayanh	988	456	90	3329	83099735.93607378	255
14011	Dây Nguồn Số 8, 3 Chấu Cho Sạc Adapter Laptop	4.787879	33	149.0	8000.0	8	28	3	0	0	1	15	8	glo.vn	26901	1540	83	8103	85695569.95207381	25833
14012	Cáp SATA3 ZIN 6gb/s (loại zin theo main chính hãng). Mới 100%	4.949153	59	225.0	3500.0	228	56	3	0	0	0	22	19	ducanhcomputer2019	9613	408	84	8202	56116039.92007375	1820
14013	Kệ màn hình máy tính màu gỗ Plyconcept Monitor Stand	4.941176	187	434.0	240000.0	219	74	4	1	0	0	36	29	plyconcept	813	50	94	5549	111717131.97107506	1363
14014	Dây bẹ nhiều màu 2.54 40P (1 mét)	4.833333	36	171.0	32000.0	24	31	0	1	0	1	6	3	3dprinterdiy	4676	202	97	3253	47292747.22806239	803
14015	Loa Vi Tính Để Bàn Cao Cấp BLUETOOTH BOSTON T3600 Loa PC Loa Mini Nghe Nhạc Có Dây - LT STORE	5.0	1	1300.0	539000.0	3	1	0	0	0	0	1	0	ltvnn	112	101	94	478	6008998.213074446	40
14016	Cáp usb Type C sang HDMI	4.979592	49	179.0	140000.0	55	30	1	0	0	0	13	6	suntekshop	4088	285	92	1381	74890571.73006296	562
14017	Lót Chuột Size Nhỏ 22 x 18 cm giá siêu rẻ (Mẫu 1)	4.960396	202	557.0	9500.0	35	113	3	0	0	0	29	24	ledaloi1291	49960	267	100	2186	170531181.7090628	29507
14018	Hủ kem tản nhiệt CPU HT-GY260	4.985294	68	130.0	8000.0	4	67	1	0	0	0	13	12	linhkien.binashop	9352	392	94	2698	18517028.60006261	4368
14019	Túi đựng laptop 14 / 15.6 / 15 inch đẹp mắt tiện lợi	4.47561	164	445.0	52390.0	411	127	13	5	5	12	86	75	maoting1.vn	1773	3535	65	12668	68562854.3210733	407
14020	Miếng Dán Màn Hình Macbook Screen Guard HD	4.638298	188	621.0	70000.0	5494	49	3	1	1	0	14	10	boothgunner	4630	406	84	2235	85172457.74906945	15355
14021	Bộ vệ sinh laptop 4 phụ kiện - Vualaptop	4.863636	22	134.0	17200.0	11	19	1	1	0	0	5	4	vualaptophadong	1578	260	86	2908	84265623.14806223	23431
14022	Set Keycap PBT phối nhiều màu carbon, BOW, Chalk nút bàn phím cơ	4.843373	166	366.0	250000.0	263	80	7	2	0	1	44	40	hoangphuc51	1014	34	98	2445	124213222.91707516	1035
14023	Kìm bấm mạng RJ45/ RJ11 Chính hãng	4.52	125	452.0	38000.0	64	59	7	5	3	1	21	14	tiendathanoi	9724	322	52	9594	104012040.96407342	1403
14024	TÚI CHỐNG SỐC LAPTOP, MACBOOK NAM NỮ THỜI TRANG - DA PU MỚI NHẤT 2020	4.972973	37	120.0	233000.0	98	36	1	0	0	0	19	8	shop_bk66	1130	415	92	6958	94754481.11007357	916
14025	Miếng dán bàn phím tiếng Hàn nhập khẩu	4.806452	93	672.0	20000.0	96	29	2	0	0	0	12	8	sachngoaingu	1273	22	66	2379	104242278.80206203	718
14026	Đồng chêm Copper Pad	4.980392	51	352.0	7500.0	259	22	1	0	0	0	5	6	levandao02031989	7052	576	98	1583	85361702.82007408	20535
14027	Tầm đồng lót chip 15x15mm 0.8 1.0 1.2	5.0	33	496.0	5000.0	14	15	0	0	0	0	3	2	lqv77	7008	955	63	11131	111261670.95106244	2428
14028	Cặp đựng laptop bền ,đẹp có ngăn chống sốc	4.864865	37	196.0	43000.0	7	34	1	2	0	0	16	10	nhung1861994	2588	431	77	3466	31341583.50106287	2229
14029	Bộ Vệ Sinh 4 Món (Cọ, Khăn Lau, Chai Xịt, Thổi Bụi) Cho Laptop / PC / LCD	4.956204	137	479.0	14850.0	35	80	3	0	0	0	18	17	vinhwatch	15635	854	65	12278	120840474.09907389	4349
14030	Switchpuller - Dụng cụ nhổ switch - Switch Puller	4.946237	93	289.0	35000.0	22	70	2	1	0	0	10	8	tonichopper	5112	1691	97	4592	132569698.08006167	2880
14031	Jack com 9 chân ,dp9 hàn có cả đực và cái	4.736842	19	824.0	6000.0	5	16	1	2	0	0	0	0	thutrangnguyen1988	5002	992	85	2002	105970028.25607467	1796
14032	Dây nguồn 2 chấu 10A, 250V, 3 x 0.75mm2, dài 1.8m chính hãng dell	4.96	25	352.0	35000.0	39	15	0	0	0	0	3	1	congtynghinguyen	1661	341	77	7407	87817127.55406284	480
14033	Cây mở màn hình, laptop chất lượng tốt - hàng IFIX	4.939394	33	121.0	15000.0	10	30	2	0	0	0	4	3	sumoc8x	1798	1195	95	3542	80569115.44607401	386
14034	Ốp bảo vệ Macbook Air 13 inch A1932 Mac Pro 13.3 15.4 With Keyboard Cover A2179 A2289 A2251 A2141 họa tiết sơn dầu bằng nhựa cứng kèm tấm bọc bàn phím	4.915789	95	262.0	280000.0	346	83	3	0	0	1	48	46	redlai.vn	1808	215	94	15002	44915523.759063005	1987
14035	Đầu thu chuột không dây Logitech-Logicool Unifying USB Receiver/Loại 1 kênh/Loại kênh kép	5.0	62	142.0	100000.0	54	61	0	0	0	0	34	17	tutanphu	3645	151	95	1576	42909903.09907484	959
14036	Card PCI ra 4 cổng USB 2.0	4.854545	55	190.0	55000.0	26	17	2	2	0	0	8	4	tanthanhanpc	3630	445	73	3682	129417589.48307467	8975
14037	Loa vi tính Để Bàn Goldtech M22 - Âm thanh siêu bass, giá hợp lý	4.796296	54	145.0	90000.0	604	43	6	0	0	1	19	7	nhamfl227tf	290	301	45	3741	65994644.52507329	11110
14038	ĐẦU NGUỒN CAMERA	5.0	14	203.0	3000.0	2	12	0	0	0	0	2	3	cameraanninh2017	685	509	71	10790	104194671.97306204	340
14039	Máy hút bụi laptop, máy tính mini tiện dụng cầm tay	4.576471	86	315.0	17000.0	74	62	3	6	5	1	40	25	happy_shop_92	11399	1267	88	9483	62782940.32696605	7304
14040	Cáp chuyển đổi dữ liệu từ cổng type C sang USB OTG	4.783784	37	132.0	19000.0	15	35	0	0	0	2	17	8	tinhocthanhnhan	1530	552	95	1845	50845058.59599161	266
14041	Bút trình chiếu VP 101 | bút thuyết trình vesine vp101	4.943396	53	268.0	83000.0	1109	49	3	0	0	0	14	9	it.buy	124	86	62	23864	34634134.06997728	1766
14042	[Hàng loại 1] Đế tản nhiệt laptop N99/ N139 Cooling Pad - 2 Quạt có đèn led cực đẹp, vỏ hợp kim nhôm cực bền	4.736434	387	1200.0	110000.0	1870	288	34	13	2	8	141	82	anhhana94	13291	516	90	7348	100681225.44698954	29571
14043	Kê Tay Bàn Phím Da Cao Cấp Gaming, Văn Phòng -87 phím,104 phím	4.919075	346	748.0	112000.0	205	114	5	2	2	1	41	31	3kgamingshop	9637	133	99	1432	104700049.20899057	9695
14044	Túi chống sốc Laptop / Macbook cao cấp 13,3 14 15,6 inch LS523 - Bảo Hành 1 Năm - Đựng Bao Da Nam Nữ - 2020	4.923077	247	654.0	152000.0	62192	86	6	2	0	0	33	26	thatlunga	3651	142	100	1329	50443910.33599067	51199
14045	HDMI 1,5m tròn, mềm 1.5m	4.906977	43	708.0	11000.0	6	31	0	0	0	1	2	1	hgpc2	6661	137	74	8038	94239428.54097867	769
14046	Túi chống nước chống nắng cho Laptop	4.962264	53	141.0	139900.0	50	49	2	0	0	0	23	16	youkunthird.vn	28303	2251	45	12503	39970014.61699653	18880
14047	Dây loa 1 ra 2 chiều dài 1.5m | dây av 1 ra 2 dài 1.5m	4.9	30	297.0	6500.0	10	6	0	0	0	0	3	2	toanvietpc	5863	632	72	12107	81883634.04699111	41214
14048	Bộ Dán Macbook Chính Hãng JCPAL 5 In 1 FULL dòng	4.731343	67	197.0	599000.0	121	29	4	0	0	1	7	1	macphukien	3757	350	96	872	73944161.12599683	5566
14049	Giá đỡ Laptop [CLIP] -kệ Macbook gấp gọn, làm đế tản nhiệt, gấp gọn nhẹ tiện lợi. Sản phẩm cnc từ hộp kim nhôm	4.974359	39	101.0	179000.0	112	38	1	0	0	0	14	7	andystore27	113	18	100	1874	22262536.719991446	1685
14050	Bộ dụng cụ vệ sinh laptop siêu sạch (4 món)	4.835616	73	210.0	17800.0	29	39	2	2	1	0	20	19	thanhtruchanoi	4651	466	91	1839	91711056.19697762	1183
